vehicle_slug,vehicle_name,wiki_image_url,wiki_url,checked_at,status,error
fr_amx_50_foch,AMX-50 Foch,https://static.encyclopedia.warthunder.com/images/fr_amx_50_foch.png,https://wiki.warthunder.com/unit/fr_amx_50_foch,2026-07-02T18:34:38.361258+00:00,ok,
fr_amx_50_surbaisse,AMX-50 Surbaissé,https://static.encyclopedia.warthunder.com/images/fr_amx_50_surbaisse.png,https://wiki.warthunder.com/unit/fr_amx_50_surbaisse,2026-07-02T18:34:40.690225+00:00,ok,
fr_amx_50_surblinde,AMX-50 Surblindé,https://static.encyclopedia.warthunder.com/images/fr_amx_50_surblinde.png,https://wiki.warthunder.com/unit/fr_amx_50_surblinde,2026-07-02T18:34:43.209750+00:00,ok,
fr_amx_elc_901,ELC 901,https://static.encyclopedia.warthunder.com/images/fr_amx_elc_901.png,https://wiki.warthunder.com/unit/fr_amx_elc_901,2026-07-02T18:34:45.279512+00:00,ok,
fr_amx_elc_bis,ELC bis,https://static.encyclopedia.warthunder.com/images/fr_amx_elc_bis.png,https://wiki.warthunder.com/unit/fr_amx_elc_bis,2026-07-02T18:34:47.170719+00:00,ok,
fr_amx_m4,AMX M4,https://static.encyclopedia.warthunder.com/images/fr_amx_m4.png,https://wiki.warthunder.com/unit/fr_amx_m4,2026-07-02T18:34:49.098258+00:00,ok,
fr_amx_vtt_dca,VTT DCA,https://static.encyclopedia.warthunder.com/images/fr_amx_vtt_dca.png,https://wiki.warthunder.com/unit/fr_amx_vtt_dca,2026-07-02T18:34:51.035065+00:00,ok,
fr_arl_44,ARL-44,https://static.encyclopedia.warthunder.com/images/fr_arl_44.png,https://wiki.warthunder.com/unit/fr_arl_44,2026-07-02T18:34:52.887744+00:00,ok,
fr_arl_44_acl1,ARL-44 (ACL-1),https://static.encyclopedia.warthunder.com/images/fr_arl_44_acl1.png,https://wiki.warthunder.com/unit/fr_arl_44_acl1,2026-07-02T18:34:54.967453+00:00,ok,
fr_b1_bis,B1 bis,https://static.encyclopedia.warthunder.com/images/fr_b1_bis.png,https://wiki.warthunder.com/unit/fr_b1_bis,2026-07-02T18:34:57.030080+00:00,ok,
fr_b1_ter,B1 ter,https://static.encyclopedia.warthunder.com/images/fr_b1_ter.png,https://wiki.warthunder.com/unit/fr_b1_ter,2026-07-02T18:34:59.415267+00:00,ok,
fr_bat_chat_25t,Char 25t,https://static.encyclopedia.warthunder.com/images/fr_bat_chat_25t.png,https://wiki.warthunder.com/unit/fr_bat_chat_25t,2026-07-02T18:35:01.775327+00:00,ok,
fr_cckw_353_bofors,CCKW 353 AA,https://static.encyclopedia.warthunder.com/images/fr_cckw_353_bofors.png,https://wiki.warthunder.com/unit/fr_cckw_353_bofors,2026-07-02T18:35:03.895753+00:00,ok,
fr_char_2c,2C,https://static.encyclopedia.warthunder.com/images/fr_char_2c.png,https://wiki.warthunder.com/unit/fr_char_2c,2026-07-02T18:35:05.827540+00:00,ok,
fr_char_2c_bis,2C bis,https://static.encyclopedia.warthunder.com/images/fr_char_2c_bis.png,https://wiki.warthunder.com/unit/fr_char_2c_bis,2026-07-02T18:35:07.810429+00:00,ok,
fr_citroen_kegresse_p4t,P.7.T AA,https://static.encyclopedia.warthunder.com/images/fr_citroen_kegresse_p4t.png,https://wiki.warthunder.com/unit/fr_citroen_kegresse_p4t,2026-07-02T18:35:09.815447+00:00,ok,
fr_crotale_ng,ItO 90M,https://static.encyclopedia.warthunder.com/images/fr_crotale_ng.png,https://wiki.warthunder.com/unit/fr_crotale_ng,2026-07-02T18:35:12.396684+00:00,ok,
fr_crusader_mk_2,Crusader Mk.II,https://static.encyclopedia.warthunder.com/images/fr_crusader_mk_2.png,https://wiki.warthunder.com/unit/fr_crusader_mk_2,2026-07-02T18:35:14.217045+00:00,ok,
fr_cv_9035_nl,CV 9035NL,https://static.encyclopedia.warthunder.com/images/fr_cv_9035_nl.png,https://wiki.warthunder.com/unit/fr_cv_9035_nl,2026-07-02T18:35:16.561944+00:00,ok,
fr_fcm_36,FCM.36,https://static.encyclopedia.warthunder.com/images/fr_fcm_36.png,https://wiki.warthunder.com/unit/fr_fcm_36,2026-07-02T18:35:18.942041+00:00,ok,
fr_hotchkiss_h35,H.35,https://static.encyclopedia.warthunder.com/images/fr_hotchkiss_h35.png,https://wiki.warthunder.com/unit/fr_hotchkiss_h35,2026-07-02T18:35:21.000432+00:00,ok,
fr_hotchkiss_h39,H.39,https://static.encyclopedia.warthunder.com/images/fr_hotchkiss_h39.png,https://wiki.warthunder.com/unit/fr_hotchkiss_h39,2026-07-02T18:35:23.535124+00:00,ok,
fr_hotchkiss_h39_cambronne,"H.39 ""Cambronne""",https://static.encyclopedia.warthunder.com/images/fr_hotchkiss_h39_cambronne.png,https://wiki.warthunder.com/unit/fr_hotchkiss_h39_cambronne,2026-07-02T18:35:25.585297+00:00,ok,
fr_jaguar_ebrc,EBRC Jaguar,https://static.encyclopedia.warthunder.com/images/fr_jaguar_ebrc.png,https://wiki.warthunder.com/unit/fr_jaguar_ebrc,2026-07-02T18:35:27.915835+00:00,ok,
fr_leclerc_azur,Leclerc AZUR,https://static.encyclopedia.warthunder.com/images/fr_leclerc_azur.png,https://wiki.warthunder.com/unit/fr_leclerc_azur,2026-07-02T18:35:30.005777+00:00,ok,
fr_leclerc_s1,Leclerc,https://static.encyclopedia.warthunder.com/images/fr_leclerc_s1.png,https://wiki.warthunder.com/unit/fr_leclerc_s1,2026-07-02T18:35:32.441858+00:00,ok,
fr_leclerc_s2,Leclerc S2,https://static.encyclopedia.warthunder.com/images/fr_leclerc_s2.png,https://wiki.warthunder.com/unit/fr_leclerc_s2,2026-07-02T18:35:34.860897+00:00,ok,
fr_leclerc_sxxi,Leclerc SXXI,https://static.encyclopedia.warthunder.com/images/fr_leclerc_sxxi.png,https://wiki.warthunder.com/unit/fr_leclerc_sxxi,2026-07-02T18:35:37.283699+00:00,ok,
fr_leopard_2a4nl,Leopard 2A4NL,https://static.encyclopedia.warthunder.com/images/fr_leopard_2a4nl.png,https://wiki.warthunder.com/unit/fr_leopard_2a4nl,2026-07-02T18:35:39.689740+00:00,ok,
fr_leopard_2a4nl_les,Leopard 2 (OTCo),https://static.encyclopedia.warthunder.com/images/fr_leopard_2a4nl_les.png,https://wiki.warthunder.com/unit/fr_leopard_2a4nl_les,2026-07-02T18:35:42.223485+00:00,ok,
fr_leopard_2a5nl,Leopard 2A5NL,https://static.encyclopedia.warthunder.com/images/fr_leopard_2a5nl.png,https://wiki.warthunder.com/unit/fr_leopard_2a5nl,2026-07-02T18:35:44.283448+00:00,ok,
fr_leopard_2a6nl,Leopard 2A6NL,https://static.encyclopedia.warthunder.com/images/fr_leopard_2a6nl.png,https://wiki.warthunder.com/unit/fr_leopard_2a6nl,2026-07-02T18:35:46.426899+00:00,ok,
fr_lorraine_100,CA Lorraine,https://static.encyclopedia.warthunder.com/images/fr_lorraine_100.png,https://wiki.warthunder.com/unit/fr_lorraine_100,2026-07-02T18:35:49.011680+00:00,ok,
fr_lorraine_155,Lorraine 155 Mle.50,https://static.encyclopedia.warthunder.com/images/fr_lorraine_155.png,https://wiki.warthunder.com/unit/fr_lorraine_155,2026-07-02T18:35:51.338760+00:00,ok,
fr_lorraine_37l,Lorraine 37L,https://static.encyclopedia.warthunder.com/images/fr_lorraine_37l.png,https://wiki.warthunder.com/unit/fr_lorraine_37l,2026-07-02T18:35:53.433647+00:00,ok,
fr_lorraine_40t,Lorraine 40t,https://static.encyclopedia.warthunder.com/images/fr_lorraine_40t.png,https://wiki.warthunder.com/unit/fr_lorraine_40t,2026-07-02T18:35:56.038023+00:00,ok,
fr_lvt_bofors,LVT-4/40,https://static.encyclopedia.warthunder.com/images/fr_lvt_bofors.png,https://wiki.warthunder.com/unit/fr_lvt_bofors,2026-07-02T18:35:58.148255+00:00,ok,
fr_m10,M10 GMC,https://static.encyclopedia.warthunder.com/images/fr_m10.png,https://wiki.warthunder.com/unit/fr_m10,2026-07-02T18:36:00.157964+00:00,ok,
fr_m26_pershing,M26,https://static.encyclopedia.warthunder.com/images/fr_m26_pershing.png,https://wiki.warthunder.com/unit/fr_m26_pershing,2026-07-02T18:36:02.460817+00:00,ok,
fr_m36b2_cefeo,M36B2,https://static.encyclopedia.warthunder.com/images/fr_m36b2_cefeo.png,https://wiki.warthunder.com/unit/fr_m36b2_cefeo,2026-07-02T18:36:05.041386+00:00,ok,
fr_m3a3_stuart,M3A3 Stuart,https://static.encyclopedia.warthunder.com/images/fr_m3a3_stuart.png,https://wiki.warthunder.com/unit/fr_m3a3_stuart,2026-07-02T18:36:07.758577+00:00,ok,
fr_m44,M44,https://static.encyclopedia.warthunder.com/images/fr_m44.png,https://wiki.warthunder.com/unit/fr_m44,2026-07-02T18:36:10.310131+00:00,ok,
fr_m46_patton,M46,https://static.encyclopedia.warthunder.com/images/fr_m46_patton.png,https://wiki.warthunder.com/unit/fr_m46_patton,2026-07-02T18:36:12.494115+00:00,ok,
fr_m4a1_sherman,M4A1,https://static.encyclopedia.warthunder.com/images/fr_m4a1_sherman.png,https://wiki.warthunder.com/unit/fr_m4a1_sherman,2026-07-02T18:36:14.320690+00:00,ok,
fr_m4a1_sherman_fl_10,M4A1 (FL10),https://static.encyclopedia.warthunder.com/images/fr_m4a1_sherman_fl_10.png,https://wiki.warthunder.com/unit/fr_m4a1_sherman_fl_10,2026-07-02T18:36:16.810015+00:00,ok,
fr_m4a3_105_sherman,M4A3 (105),https://static.encyclopedia.warthunder.com/images/fr_m4a3_105_sherman.png,https://wiki.warthunder.com/unit/fr_m4a3_105_sherman,2026-07-02T18:36:18.963600+00:00,ok,
fr_m4a3e2_sherman_jumbo,M4A3E2,https://static.encyclopedia.warthunder.com/images/fr_m4a3e2_sherman_jumbo.png,https://wiki.warthunder.com/unit/fr_m4a3e2_sherman_jumbo,2026-07-02T18:36:20.939580+00:00,ok,
fr_m4a4_cn_75_50,M4A4 (SA50),https://static.encyclopedia.warthunder.com/images/fr_m4a4_cn_75_50.png,https://wiki.warthunder.com/unit/fr_m4a4_cn_75_50,2026-07-02T18:36:22.838503+00:00,ok,
fr_m4a4_sherman,M4A4,https://static.encyclopedia.warthunder.com/images/fr_m4a4_sherman.png,https://wiki.warthunder.com/unit/fr_m4a4_sherman,2026-07-02T18:36:24.908094+00:00,ok,
fr_m55,M55,https://static.encyclopedia.warthunder.com/images/fr_m55.png,https://wiki.warthunder.com/unit/fr_m55,2026-07-02T18:36:26.872803+00:00,ok,
fr_marder_clovis,CLOVIS,https://static.encyclopedia.warthunder.com/images/fr_marder_clovis.png,https://wiki.warthunder.com/unit/fr_marder_clovis,2026-07-02T18:36:29.505279+00:00,ok,
fr_marder_df_105,DF105,https://static.encyclopedia.warthunder.com/images/fr_marder_df_105.png,https://wiki.warthunder.com/unit/fr_marder_df_105,2026-07-02T18:36:31.553450+00:00,ok,
fr_mars_15,MARS 15,https://static.encyclopedia.warthunder.com/images/fr_mars_15.png,https://wiki.warthunder.com/unit/fr_mars_15,2026-07-02T18:36:33.913581+00:00,ok,
fr_msc,MSC,https://static.encyclopedia.warthunder.com/images/fr_msc.png,https://wiki.warthunder.com/unit/fr_msc,2026-07-02T18:36:36.637956+00:00,ok,
fr_panhard_ebr_1951,E.B.R. (1951),https://static.encyclopedia.warthunder.com/images/fr_panhard_ebr_1951.png,https://wiki.warthunder.com/unit/fr_panhard_ebr_1951,2026-07-02T18:36:38.934375+00:00,ok,
fr_panhard_ebr_1954,E.B.R. (1954),https://static.encyclopedia.warthunder.com/images/fr_panhard_ebr_1954.png,https://wiki.warthunder.com/unit/fr_panhard_ebr_1954,2026-07-02T18:36:41.394539+00:00,ok,
fr_panhard_ebr_1963,E.B.R. (1963),https://static.encyclopedia.warthunder.com/images/fr_panhard_ebr_1963.png,https://wiki.warthunder.com/unit/fr_panhard_ebr_1963,2026-07-02T18:36:43.571920+00:00,ok,
fr_pzkpfw_V_panther_dauphine,Panther «Dauphine»,https://static.encyclopedia.warthunder.com/images/fr_pzkpfw_v_panther_dauphine.png,https://wiki.warthunder.com/unit/fr_pzkpfw_V_panther_dauphine,2026-07-02T18:36:45.729257+00:00,ok,
fr_renault_d2,D2,https://static.encyclopedia.warthunder.com/images/fr_renault_d2.png,https://wiki.warthunder.com/unit/fr_renault_d2,2026-07-02T18:36:48.211303+00:00,ok,
fr_renault_r39,R.35 (SA38),https://static.encyclopedia.warthunder.com/images/fr_renault_r39.png,https://wiki.warthunder.com/unit/fr_renault_r39,2026-07-02T18:36:50.619911+00:00,ok,
fr_saint_chamond,St-Chamond,https://static.encyclopedia.warthunder.com/images/fr_saint_chamond.png,https://wiki.warthunder.com/unit/fr_saint_chamond,2026-07-02T18:36:53.302763+00:00,ok,
fr_samp_t_fcs,FSAF SAMP/T (Mamba) (СОЦ),https://static.encyclopedia.warthunder.com/images/fr_samp_t_fcs.png,https://wiki.warthunder.com/unit/fr_samp_t_fcs,2026-07-02T18:36:55.727774+00:00,ok,
fr_samp_t_launcher,FSAF SAMP/T (Mamba) (СОУ),https://static.encyclopedia.warthunder.com/images/fr_samp_t_launcher.png,https://wiki.warthunder.com/unit/fr_samp_t_launcher,2026-07-02T18:36:58.274723+00:00,ok,
fr_sk105_a2,SK-105A2,https://static.encyclopedia.warthunder.com/images/fr_sk105_a2.png,https://wiki.warthunder.com/unit/fr_sk105_a2,2026-07-02T18:37:00.407495+00:00,ok,
fr_somua_s35,S.35,https://static.encyclopedia.warthunder.com/images/fr_somua_s35.png,https://wiki.warthunder.com/unit/fr_somua_s35,2026-07-02T18:37:02.506910+00:00,ok,
fr_somua_sau40,SAu 40,https://static.encyclopedia.warthunder.com/images/fr_somua_sau40.png,https://wiki.warthunder.com/unit/fr_somua_sau40,2026-07-02T18:37:04.714966+00:00,ok,
fr_somua_sm,Somua SM,https://static.encyclopedia.warthunder.com/images/fr_somua_sm.png,https://wiki.warthunder.com/unit/fr_somua_sm,2026-07-02T18:37:06.819850+00:00,ok,
fr_tpk_641_vpc,TPK 6.41,https://static.encyclopedia.warthunder.com/images/fr_tpk_641_vpc.png,https://wiki.warthunder.com/unit/fr_tpk_641_vpc,2026-07-02T18:37:09.543832+00:00,ok,
fr_vab_santal,SANTAL,https://static.encyclopedia.warthunder.com/images/fr_vab_santal.png,https://wiki.warthunder.com/unit/fr_vab_santal,2026-07-02T18:37:12.006109+00:00,ok,
fr_vbci,VBCI,https://static.encyclopedia.warthunder.com/images/fr_vbci.png,https://wiki.warthunder.com/unit/fr_vbci,2026-07-02T18:37:14.795256+00:00,ok,
fr_vbci2_mct30,VBCI-2 (MCT30),https://static.encyclopedia.warthunder.com/images/fr_vbci2_mct30.png,https://wiki.warthunder.com/unit/fr_vbci2_mct30,2026-07-02T18:37:16.881967+00:00,ok,
fr_vcac_mephisto,MEPHISTO,https://static.encyclopedia.warthunder.com/images/fr_vcac_mephisto.png,https://wiki.warthunder.com/unit/fr_vcac_mephisto,2026-07-02T18:37:19.153502+00:00,ok,
fr_vextra_105,Vextra 105,https://static.encyclopedia.warthunder.com/images/fr_vextra_105.png,https://wiki.warthunder.com/unit/fr_vextra_105,2026-07-02T18:37:21.337137+00:00,ok,
germ_9a33bm3,◊Osa-AK,https://static.encyclopedia.warthunder.com/images/germ_9a33bm3.png,https://wiki.warthunder.com/unit/germ_9a33bm3,2026-07-02T18:37:23.440335+00:00,ok,
germ_9a35_m,Стрела-10М,https://static.encyclopedia.warthunder.com/images/germ_9a35_m.png,https://wiki.warthunder.com/unit/germ_9a35_m,2026-07-02T18:37:25.455693+00:00,ok,
germ_a7v,A7V,https://static.encyclopedia.warthunder.com/images/germ_a7v.png,https://wiki.warthunder.com/unit/germ_a7v,2026-07-02T18:37:27.574070+00:00,ok,
germ_amd_35_kwk,Pz.Sp.Wg.P204(f) KwK,https://static.encyclopedia.warthunder.com/images/germ_amd_35_kwk.png,https://wiki.warthunder.com/unit/germ_amd_35_kwk,2026-07-02T18:37:29.426864+00:00,ok,
germ_amd_35_kwk39,Pz.Sp.Wg.P204(f) PaK,https://static.encyclopedia.warthunder.com/images/germ_amd_35_kwk39.png,https://wiki.warthunder.com/unit/germ_amd_35_kwk39,2026-07-02T18:37:31.570134+00:00,ok,
germ_begleitpanzer_57,Begleitpanzer 57,https://static.encyclopedia.warthunder.com/images/germ_begleitpanzer_57.png,https://wiki.warthunder.com/unit/germ_begleitpanzer_57,2026-07-02T18:37:34.227708+00:00,ok,
germ_beutepanzer_mk_iv,Beutepanzer IV,https://static.encyclopedia.warthunder.com/images/germ_beutepanzer_mk_iv.png,https://wiki.warthunder.com/unit/germ_beutepanzer_mk_iv,2026-07-02T18:37:36.038762+00:00,ok,
germ_bmp_1_ddr,SPz BMP-1,https://static.encyclopedia.warthunder.com/images/germ_bmp_1_ddr.png,https://wiki.warthunder.com/unit/germ_bmp_1_ddr,2026-07-02T18:37:38.373629+00:00,ok,
germ_boxer_3105,Boxer MGS,https://static.encyclopedia.warthunder.com/images/germ_boxer_3105.png,https://wiki.warthunder.com/unit/germ_boxer_3105,2026-07-02T18:37:40.531537+00:00,ok,
germ_boxer_swatrinf,sWaTrgInf,https://static.encyclopedia.warthunder.com/images/germ_boxer_swatrinf.png,https://wiki.warthunder.com/unit/germ_boxer_swatrinf,2026-07-02T18:37:43.278553+00:00,ok,
germ_erprobungstrager_3_achs_turm,Turm III,https://static.encyclopedia.warthunder.com/images/germ_erprobungstrager_3_achs_turm.png,https://wiki.warthunder.com/unit/germ_erprobungstrager_3_achs_turm,2026-07-02T18:37:45.107365+00:00,ok,
germ_flakpanzer_38t_Gepard,Flakpanzer 38,https://static.encyclopedia.warthunder.com/images/germ_flakpanzer_38t_gepard.png,https://wiki.warthunder.com/unit/germ_flakpanzer_38t_Gepard,2026-07-02T18:37:47.555728+00:00,ok,
germ_flakpanzer_IV_Kugelblitz,Kugelblitz,https://static.encyclopedia.warthunder.com/images/germ_flakpanzer_iv_kugelblitz.png,https://wiki.warthunder.com/unit/germ_flakpanzer_IV_Kugelblitz,2026-07-02T18:37:50.267862+00:00,ok,
germ_flakpanzer_IV_Ostwind,Ostwind,https://static.encyclopedia.warthunder.com/images/germ_flakpanzer_iv_ostwind.png,https://wiki.warthunder.com/unit/germ_flakpanzer_IV_Ostwind,2026-07-02T18:37:52.393882+00:00,ok,
germ_flakpanzer_IV_Ostwind_2,Ostwind II,https://static.encyclopedia.warthunder.com/images/germ_flakpanzer_iv_ostwind_2.png,https://wiki.warthunder.com/unit/germ_flakpanzer_IV_Ostwind_2,2026-07-02T18:37:54.294117+00:00,ok,
germ_flakpanzer_IV_Ostwind_2_net,Ostwind Ost,https://static.encyclopedia.warthunder.com/images/germ_flakpanzer_iv_ostwind_2_net.png,https://wiki.warthunder.com/unit/germ_flakpanzer_IV_Ostwind_2_net,2026-07-02T18:37:56.722186+00:00,ok,
germ_flakpanzer_IV_Wirbelwind,Wirbelwind,https://static.encyclopedia.warthunder.com/images/germ_flakpanzer_iv_wirbelwind.png,https://wiki.warthunder.com/unit/germ_flakpanzer_IV_Wirbelwind,2026-07-02T18:37:59.203836+00:00,ok,
germ_flakpanzer_I_ausf_A,Flakpanzer I,https://static.encyclopedia.warthunder.com/images/germ_flakpanzer_i_ausf_a.png,https://wiki.warthunder.com/unit/germ_flakpanzer_I_ausf_A,2026-07-02T18:38:01.117522+00:00,ok,
germ_flakpanzer_V_Coelian,Flakpanzer 341,https://static.encyclopedia.warthunder.com/images/germ_flakpanzer_v_coelian.png,https://wiki.warthunder.com/unit/germ_flakpanzer_V_Coelian,2026-07-02T18:38:03.130561+00:00,ok,
germ_flakpanzer_zerstorer_45,Zerstörer 45,https://static.encyclopedia.warthunder.com/images/germ_flakpanzer_zerstorer_45.png,https://wiki.warthunder.com/unit/germ_flakpanzer_zerstorer_45,2026-07-02T18:38:04.942134+00:00,ok,
germ_flakpz_1a2_Gepard,Gepard 1A2,https://static.encyclopedia.warthunder.com/images/germ_flakpz_1a2_gepard.png,https://wiki.warthunder.com/unit/germ_flakpz_1a2_Gepard,2026-07-02T18:38:07.159260+00:00,ok,
germ_flakpz_I_Gepard,Gepard,https://static.encyclopedia.warthunder.com/images/germ_flakpz_i_gepard.png,https://wiki.warthunder.com/unit/germ_flakpz_I_Gepard,2026-07-02T18:38:09.367058+00:00,ok,
germ_flarakpz_1,FlaRakPz 1,https://static.encyclopedia.warthunder.com/images/germ_flarakpz_1.png,https://wiki.warthunder.com/unit/germ_flarakpz_1,2026-07-02T18:38:11.242362+00:00,ok,
germ_flarakrad,FlaRakRad,https://static.encyclopedia.warthunder.com/images/germ_flarakrad.png,https://wiki.warthunder.com/unit/germ_flarakrad,2026-07-02T18:38:13.289423+00:00,ok,
germ_garford_putilov,Garford-Beute,https://static.encyclopedia.warthunder.com/images/germ_garford_putilov.png,https://wiki.warthunder.com/unit/germ_garford_putilov,2026-07-02T18:38:15.270927+00:00,ok,
germ_infanterie_kampfpanzer_churchill,Pz.Kpfw. Churchill,https://static.encyclopedia.warthunder.com/images/germ_infanterie_kampfpanzer_churchill.png,https://wiki.warthunder.com/unit/germ_infanterie_kampfpanzer_churchill,2026-07-02T18:38:17.763737+00:00,ok,
germ_iris_slm_fcs,IRIS-T SLM (СОЦ),https://static.encyclopedia.warthunder.com/images/germ_iris_slm_fcs.png,https://wiki.warthunder.com/unit/germ_iris_slm_fcs,2026-07-02T18:38:19.872965+00:00,ok,
germ_iris_slm_launcher,IRIS-T SLM (СОУ),https://static.encyclopedia.warthunder.com/images/germ_iris_slm_launcher.png,https://wiki.warthunder.com/unit/germ_iris_slm_launcher,2026-07-02T18:38:22.066909+00:00,ok,
germ_jaguar_2,Jaguar 2,https://static.encyclopedia.warthunder.com/images/germ_jaguar_2.png,https://wiki.warthunder.com/unit/germ_jaguar_2,2026-07-02T18:38:24.320905+00:00,ok,
germ_jgdpz_38t,Jagdpanzer 38(t),https://static.encyclopedia.warthunder.com/images/germ_jgdpz_38t.png,https://wiki.warthunder.com/unit/germ_jgdpz_38t,2026-07-02T18:38:26.459625+00:00,ok,
germ_jgdpz_IV_L48,Jagdpanzer IV,https://static.encyclopedia.warthunder.com/images/germ_jgdpz_iv_l48.png,https://wiki.warthunder.com/unit/germ_jgdpz_IV_L48,2026-07-02T18:38:28.863344+00:00,ok,
germ_kanonenjagdpanzer,JPz 4-5,https://static.encyclopedia.warthunder.com/images/germ_kanonenjagdpanzer.png,https://wiki.warthunder.com/unit/germ_kanonenjagdpanzer,2026-07-02T18:38:31.234101+00:00,ok,
germ_kpz_70,KPz-70,https://static.encyclopedia.warthunder.com/images/germ_kpz_70.png,https://wiki.warthunder.com/unit/germ_kpz_70,2026-07-02T18:38:33.661253+00:00,ok,
germ_kpz_t72m1,◊T-72M1,https://static.encyclopedia.warthunder.com/images/germ_kpz_t72m1.png,https://wiki.warthunder.com/unit/germ_kpz_t72m1,2026-07-02T18:38:36.136740+00:00,ok,
germ_kv_1B_finland,KV-IB,https://static.encyclopedia.warthunder.com/images/germ_kv_1b_finland.png,https://wiki.warthunder.com/unit/germ_kv_1B_finland,2026-07-02T18:38:38.277039+00:00,ok,
germ_kv_1_kwk_40,KW I C 756 (r),https://static.encyclopedia.warthunder.com/images/germ_kv_1_kwk_40.png,https://wiki.warthunder.com/unit/germ_kv_1_kwk_40,2026-07-02T18:38:41.026994+00:00,ok,
germ_kv_2_754r,KW II 754 (r),https://static.encyclopedia.warthunder.com/images/germ_kv_2_754r.png,https://wiki.warthunder.com/unit/germ_kv_2_754r,2026-07-02T18:38:43.176033+00:00,ok,
germ_le_kpz_m41,leKPz M41,https://static.encyclopedia.warthunder.com/images/germ_le_kpz_m41.png,https://wiki.warthunder.com/unit/germ_le_kpz_m41,2026-07-02T18:38:45.124719+00:00,ok,
germ_leopard_1a5,Leopard 1A5,https://static.encyclopedia.warthunder.com/images/germ_leopard_1a5.png,https://wiki.warthunder.com/unit/germ_leopard_1a5,2026-07-02T18:38:47.449816+00:00,ok,
germ_leopard_2_pt14,PT-16/T14 mod.,https://static.encyclopedia.warthunder.com/images/germ_leopard_2_pt14.png,https://wiki.warthunder.com/unit/germ_leopard_2_pt14,2026-07-02T18:38:49.533440+00:00,ok,
germ_leopard_2a4,Leopard 2A4,https://static.encyclopedia.warthunder.com/images/germ_leopard_2a4.png,https://wiki.warthunder.com/unit/germ_leopard_2a4,2026-07-02T18:38:52.188721+00:00,ok,
germ_leopard_2a4_pzbtl_123,Leopard 2 (PzBtl 123),https://static.encyclopedia.warthunder.com/images/germ_leopard_2a4_pzbtl_123.png,https://wiki.warthunder.com/unit/germ_leopard_2a4_pzbtl_123,2026-07-02T18:38:54.162556+00:00,ok,
germ_leopard_2a4m_can,Leopard 2A4M,https://static.encyclopedia.warthunder.com/images/germ_leopard_2a4m_can.png,https://wiki.warthunder.com/unit/germ_leopard_2a4m_can,2026-07-02T18:38:56.911299+00:00,ok,
germ_leopard_2a4m_can_sm,◍Leopard 2A4M,https://static.encyclopedia.warthunder.com/images/germ_leopard_2a4m_can_sm.png,https://wiki.warthunder.com/unit/germ_leopard_2a4m_can_sm,2026-07-02T18:38:59.156114+00:00,ok,
germ_leopard_2a5,Leopard 2A5,https://static.encyclopedia.warthunder.com/images/germ_leopard_2a5.png,https://wiki.warthunder.com/unit/germ_leopard_2a5,2026-07-02T18:39:01.820293+00:00,ok,
germ_leopard_2a5_pso,Leopard 2 PSO,https://static.encyclopedia.warthunder.com/images/germ_leopard_2a5_pso.png,https://wiki.warthunder.com/unit/germ_leopard_2a5_pso,2026-07-02T18:39:04.008917+00:00,ok,
germ_leopard_2a5_yt_cup_2019,␙Leopard 2A5,https://static.encyclopedia.warthunder.com/images/germ_leopard_2a5_yt_cup_2019.png,https://wiki.warthunder.com/unit/germ_leopard_2a5_yt_cup_2019,2026-07-02T18:39:06.621643+00:00,ok,
germ_leopard_2a6,Leopard 2A6,https://static.encyclopedia.warthunder.com/images/germ_leopard_2a6.png,https://wiki.warthunder.com/unit/germ_leopard_2a6,2026-07-02T18:39:09.359258+00:00,ok,
germ_leopard_2a7v,Leopard 2A7V,https://static.encyclopedia.warthunder.com/images/germ_leopard_2a7v.png,https://wiki.warthunder.com/unit/germ_leopard_2a7v,2026-07-02T18:39:11.801593+00:00,ok,
