snapshot_date,vehicle_id,vehicle_slug,vehicle_name,vehicle_url,index_type,index_type_code,index_role,index_role_code,index_country,index_mode,index_rank,index_battles,index_win_rate,index_efficiency,search,pic,pulled_at
2026-08-28,2365,ussr_t_80u,T-80U,https://thunderskill.com/en/vehicle/ussr_t_80u,Ground forces,2,Medium Tank,medium_tank,USSR,R,7,1008,48.70548387096774,54.244838709677424,T-80U ussr_t_80u Medium Tank,https://thunderskill.com/vehimgs/ussr_t_80u.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,2548,germ_le_kpz_m41,leKPz M41,https://thunderskill.com/en/vehicle/germ_le_kpz_m41,Ground forces,2,Light Tank,light_tank,GERMANY,R,4,998,43.182903225806456,49.91419354838708,leKPz M41 germ_le_kpz_m41 Light Tank,https://thunderskill.com/vehimgs/germ_le_kpz_m41.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,3239,germ_leopard_2a5_pso,Leopard 2 PSO,https://thunderskill.com/en/vehicle/germ_leopard_2a5_pso,Ground forces,2,Medium Tank,medium_tank,GERMANY,R,8,987,51.85999999999999,60.27967741935483,Leopard 2 PSO germ_leopard_2a5_pso Medium Tank,https://thunderskill.com/vehimgs/germ_leopard_2a5_pso.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,3594,ussr_btr_82at,БТР-82АТ,https://thunderskill.com/en/vehicle/ussr_btr_82at,Ground forces,2,other,other,USSR,R,6,967,50.40774193548388,57.64161290322581,БТР-82АТ ussr_btr_82at other,,2026-08-28T10:00:04.306692+00:00
2026-08-28,2374,ussr_zprk_2s6,2S6,https://thunderskill.com/en/vehicle/ussr_zprk_2s6,Ground forces,2,SPAA,spaa,USSR,R,7,958,48.58225806451613,45.23,2S6 ussr_zprk_2s6 SPAA,https://thunderskill.com/vehimgs/ussr_zprk_2s6.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,1735,germ_pzkpfw_VI_ausf_b_tiger_IIp,Tiger II (P),https://thunderskill.com/en/vehicle/germ_pzkpfw_VI_ausf_b_tiger_IIp,Ground forces,2,Heavy Tank,heavy_tank,GERMANY,R,4,957,41.25225806451613,62.268709677419345,Tiger II (P) germ_pzkpfw_VI_ausf_b_tiger_IIp Heavy Tank,https://thunderskill.com/vehimgs/germ_pzkpfw_vi_ausf_b_tiger_iip.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,3522,fr_leopard_2a4nl_les,Leopard 2 (OTCo),https://thunderskill.com/en/vehicle/fr_leopard_2a4nl_les,Ground forces,2,Medium Tank,medium_tank,FRANCE,R,7,950,55.42774193548386,74.29645161290323,Leopard 2 (OTCo) fr_leopard_2a4nl_les Medium Tank,,2026-08-28T10:00:04.306692+00:00
2026-08-28,3140,jp_sub_i_ii_20mm,SUB-I-II,https://thunderskill.com/en/vehicle/jp_sub_i_ii_20mm,Ground forces,2,SPAA,spaa,JAPAN,R,4,949,66.92096774193547,51.261935483870964,SUB-I-II jp_sub_i_ii_20mm SPAA,https://thunderskill.com/vehimgs/jp_sub_i_ii_20mm.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,2729,germ_leopard_2a6,Leopard 2A6,https://thunderskill.com/en/vehicle/germ_leopard_2a6,Ground forces,2,Medium Tank,medium_tank,GERMANY,R,8,945,44.45032258064516,65.53096774193548,Leopard 2A6 germ_leopard_2a6 Medium Tank,https://thunderskill.com/vehimgs/germ_leopard_2a6.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,3032,jp_m36b2_jgsdf,M36,https://thunderskill.com/en/vehicle/jp_m36b2_jgsdf,Ground forces,2,Tank Destroyer,tank_destroyer,JAPAN,R,4,944,64.59322580645163,62.03838709677419,M36 jp_m36b2_jgsdf Tank Destroyer,https://thunderskill.com/vehimgs/jp_m36b2_jgsdf.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,2889,germ_wiesel_1_mk20,Wiesel 1A4,https://thunderskill.com/en/vehicle/germ_wiesel_1_mk20,Ground forces,2,SPAA,spaa,GERMANY,R,5,929,38.902258064516126,42.98516129032258,Wiesel 1A4 germ_wiesel_1_mk20 SPAA,https://thunderskill.com/vehimgs/germ_wiesel_1_mk20.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,2791,germ_leopard_2pl,Leopard 2 PL,https://thunderskill.com/en/vehicle/germ_leopard_2pl,Ground forces,2,Medium Tank,medium_tank,GERMANY,R,8,927,36.89483870967742,50.27516129032257,Leopard 2 PL germ_leopard_2pl Medium Tank,https://thunderskill.com/vehimgs/germ_leopard_2pl.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,1934,germ_sdkfz_234_2,Sd.Kfz.234/2,https://thunderskill.com/en/vehicle/germ_sdkfz_234_2,Ground forces,2,Light Tank,light_tank,GERMANY,R,2,919,43.16935483870968,49.45709677419355,Sd.Kfz.234/2 germ_sdkfz_234_2 Light Tank,https://thunderskill.com/vehimgs/germ_sdkfz_234_2.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,1514,us_m41_walker_bulldog,M41A1,https://thunderskill.com/en/vehicle/us_m41_walker_bulldog,Ground forces,2,Light Tank,light_tank,USA,R,4,918,55.389032258064525,46.407419354838716,M41A1 us_m41_walker_bulldog Light Tank,https://thunderskill.com/vehimgs/us_m41_walker_bulldog.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,1448,ussr_zsu_57_2,ZSU-57-2,https://thunderskill.com/en/vehicle/ussr_zsu_57_2,Ground forces,2,SPAA,spaa,USSR,R,5,907,46.17677419354839,53.37612903225808,ZSU-57-2 ussr_zsu_57_2 SPAA,https://thunderskill.com/vehimgs/ussr_zsu_57_2.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,2006,jp_type_5_ho_ri_prototype,Ho-Ri Prototype,https://thunderskill.com/en/vehicle/jp_type_5_ho_ri_prototype,Ground forces,2,Tank Destroyer,tank_destroyer,JAPAN,R,4,902,56.05076923076922,83.30612903225807,Ho-Ri Prototype jp_type_5_ho_ri_prototype Tank Destroyer,https://thunderskill.com/vehimgs/jp_type_5_ho_ri_prototype.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,3139,us_m1128_wolfpack,M1128 Wolfpack,https://thunderskill.com/en/vehicle/us_m1128_wolfpack,Ground forces,2,Light Tank,light_tank,USA,R,7,897,52.135161290322586,58.98032258064516,M1128 Wolfpack us_m1128_wolfpack Light Tank,https://thunderskill.com/vehimgs/us_m1128_wolfpack.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,2172,germ_thyssen_henschel_tam,TAM,https://thunderskill.com/en/vehicle/germ_thyssen_henschel_tam,Ground forces,2,Light Tank,light_tank,GERMANY,R,6,876,42.10516129032257,55.08096774193549,TAM germ_thyssen_henschel_tam Light Tank,https://thunderskill.com/vehimgs/germ_thyssen_henschel_tam.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,3193,ussr_btr_80a,BTR-80A,https://thunderskill.com/en/vehicle/ussr_btr_80a,Ground forces,2,Light Tank,light_tank,USSR,R,5,867,50.569032258064524,51.53967741935483,BTR-80A ussr_btr_80a Light Tank,https://thunderskill.com/vehimgs/ussr_btr_80a.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,3143,germ_flakpz_1a2_Gepard,Gepard 1A2,https://thunderskill.com/en/vehicle/germ_flakpz_1a2_Gepard,Ground forces,2,SPAA,spaa,GERMANY,R,7,866,36.398709677419355,53.772258064516116,Gepard 1A2 germ_flakpz_1a2_Gepard SPAA,https://thunderskill.com/vehimgs/germ_flakpz_1a2_gepard.png,2026-08-28T10:00:04.306692+00:00
2026-08-28,2965,us_lav_ad,LAV-AD,https://thunderskill.com/en/vehicle/us_lav_ad,Ground forces,2,SPAA,spaa,USA,R,7,859,53.04483870967741,40.61967741935485,LAV-AD us_lav_ad SPAA,https://thunderskill.com/vehimgs/us_lav_ad.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,3666,ussr_pantsyr_sm_sv,Панцирь СМ-СВ,https://thunderskill.com/en/vehicle/ussr_pantsyr_sm_sv,Ground forces,2,other,other,USSR,R,8,844,48.491612903225814,56.621935483870956,Панцирь СМ-СВ ussr_pantsyr_sm_sv other,,2026-08-28T10:00:05.904131+00:00
2026-08-28,2170,us_m1_ip_abrams,IPM1,https://thunderskill.com/en/vehicle/us_m1_ip_abrams,Ground forces,2,Medium Tank,medium_tank,USA,R,7,836,53.28870967741934,76.46774193548387,IPM1 us_m1_ip_abrams Medium Tank,https://thunderskill.com/vehimgs/us_m1_ip_abrams.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1916,us_t34,T34,https://thunderskill.com/en/vehicle/us_t34,Ground forces,2,Heavy Tank,heavy_tank,USA,R,4,834,60.149677419354845,58.58967741935485,T34 us_t34 Heavy Tank,https://thunderskill.com/vehimgs/us_t34.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1226,germ_pzkpfw_VI_ausf_b_tiger_IIh_sla,Tiger II (H) Sla.16,https://thunderskill.com/en/vehicle/germ_pzkpfw_VI_ausf_b_tiger_IIh_sla,Ground forces,2,Heavy Tank,heavy_tank,GERMANY,R,4,829,61.79419354838709,81.78290322580645,Tiger II (H) Sla.16 germ_pzkpfw_VI_ausf_b_tiger_IIh_sla Heavy Tank,https://thunderskill.com/vehimgs/germ_pzkpfw_vi_ausf_b_tiger_iih_sla.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1701,us_m26e1_pershing,M26E1,https://thunderskill.com/en/vehicle/us_m26e1_pershing,Ground forces,2,Medium Tank,medium_tank,USA,R,4,828,66.75193548387097,81.94677419354838,M26E1 us_m26e1_pershing Medium Tank,https://thunderskill.com/vehimgs/us_m26e1_pershing.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1659,germ_pzkpfw_VI_ausf_h1_tiger,Tiger H1,https://thunderskill.com/en/vehicle/germ_pzkpfw_VI_ausf_h1_tiger,Ground forces,2,Heavy Tank,heavy_tank,GERMANY,R,3,828,42.36774193548385,59.25193548387098,Tiger H1 germ_pzkpfw_VI_ausf_h1_tiger Heavy Tank,https://thunderskill.com/vehimgs/germ_pzkpfw_vi_ausf_h1_tiger.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,3480,it_c1_ariete_certezza,Ariete Сertezza,https://thunderskill.com/en/vehicle/it_c1_ariete_certezza,Ground forces,2,Medium Tank,medium_tank,ITALY,R,7,818,62.14612903225807,72.58354838709677,Ariete Сertezza it_c1_ariete_certezza Medium Tank,,2026-08-28T10:00:05.904131+00:00
2026-08-28,2090,fr_amx_m4,AMX M4,https://thunderskill.com/en/vehicle/fr_amx_m4,Ground forces,2,Medium Tank,medium_tank,FRANCE,R,4,813,64.01935483870967,73.33709677419355,AMX M4 fr_amx_m4 Medium Tank,https://thunderskill.com/vehimgs/fr_amx_m4.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1491,us_m4a3e2_76w_sherman_jumbo,M4A3E2 (76) W,https://thunderskill.com/en/vehicle/us_m4a3e2_76w_sherman_jumbo,Ground forces,2,Heavy Tank,heavy_tank,USA,R,4,798,71.66290322580645,81.12967741935485,M4A3E2 (76) W us_m4a3e2_76w_sherman_jumbo Heavy Tank,https://thunderskill.com/vehimgs/us_m4a3e2_76w_sherman_jumbo.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,2367,germ_leopard_2a5,Leopard 2A5,https://thunderskill.com/en/vehicle/germ_leopard_2a5,Ground forces,2,Medium Tank,medium_tank,GERMANY,R,8,795,44.89387096774195,59.750645161290336,Leopard 2A5 germ_leopard_2a5 Medium Tank,https://thunderskill.com/vehimgs/germ_leopard_2a5.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,3665,cn_ztz_96b,ZTZ96B,https://thunderskill.com/en/vehicle/cn_ztz_96b,Ground forces,2,other,other,CHINA,R,7,774,60.231935483870984,81.23645161290322,ZTZ96B cn_ztz_96b other,,2026-08-28T10:00:05.904131+00:00
2026-08-28,2634,sw_strv_121,Strv 121,https://thunderskill.com/en/vehicle/sw_strv_121,Ground forces,2,Medium Tank,medium_tank,SWEDEN,R,7,774,46.896129032258074,65.89548387096774,Strv 121 sw_strv_121 Medium Tank,https://thunderskill.com/vehimgs/sw_strv_121.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1905,jp_type_3_chi_nu_75cm_type_5,Chi-Nu II,https://thunderskill.com/en/vehicle/jp_type_3_chi_nu_75cm_type_5,Ground forces,2,Medium Tank,medium_tank,JAPAN,R,3,771,79.45266666666666,75.40870967741937,Chi-Nu II jp_type_3_chi_nu_75cm_type_5 Medium Tank,https://thunderskill.com/vehimgs/jp_type_3_chi_nu_75cm_type_5.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,2167,ussr_bmp_2,BMP-2,https://thunderskill.com/en/vehicle/ussr_bmp_2,Ground forces,2,Light Tank,light_tank,USSR,R,6,771,47.971935483870965,43.52709677419356,BMP-2 ussr_bmp_2 Light Tank,https://thunderskill.com/vehimgs/ussr_bmp_2.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1506,ussr_pt_76b,PT-76B,https://thunderskill.com/en/vehicle/ussr_pt_76b,Ground forces,2,Light Tank,light_tank,USSR,R,3,763,47.0141935483871,43.27032258064516,PT-76B ussr_pt_76b Light Tank,https://thunderskill.com/vehimgs/ussr_pt_76b.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1813,us_m551,M551,https://thunderskill.com/en/vehicle/us_m551,Ground forces,2,Light Tank,light_tank,USA,R,6,762,54.389032258064525,46.906129032258065,M551 us_m551 Light Tank,https://thunderskill.com/vehimgs/us_m551.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,2373,uk_challenger_II,uk_challenger_ii_shop,https://thunderskill.com/en/vehicle/uk_challenger_II,Ground forces,2,Medium Tank,medium_tank,BRITAIN,R,7,751,50.762903225806426,71.14322580645161,uk_challenger_ii_shop uk_challenger_II Medium Tank,https://thunderskill.com/vehimgs/uk_challenger_ii.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,3016,uk_challenger_1_mk_3_gulf,Challenger DS,https://thunderskill.com/en/vehicle/uk_challenger_1_mk_3_gulf,Ground forces,2,Medium Tank,medium_tank,BRITAIN,R,7,748,47.639354838709686,76.50387096774193,Challenger DS uk_challenger_1_mk_3_gulf Medium Tank,https://thunderskill.com/vehimgs/uk_challenger_1_mk_3_gulf.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,3705,uk_m1a2_sep3_abrams,M1A2,https://thunderskill.com/en/vehicle/uk_m1a2_sep3_abrams,Ground forces,2,other,other,BRITAIN,R,8,743,63.3951612903226,81.36580645161294,M1A2 uk_m1a2_sep3_abrams other,,2026-08-28T10:00:05.904131+00:00
2026-08-28,1660,germ_leopard_I,Leopard I,https://thunderskill.com/en/vehicle/germ_leopard_I,Ground forces,2,Medium Tank,medium_tank,GERMANY,R,5,736,27.395483870967748,46.768387096774184,Leopard I germ_leopard_I Medium Tank,https://thunderskill.com/vehimgs/germ_leopard_i.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,2392,us_adats_bradley,ADATS,https://thunderskill.com/en/vehicle/us_adats_bradley,Ground forces,2,Missile Tank,tank_destroyer,USA,R,8,730,50.0925806451613,37.10419354838709,ADATS us_adats_bradley Missile Tank,https://thunderskill.com/vehimgs/us_adats_bradley.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1585,us_m4a3e8_76w_sherman,M4A3 (76) W,https://thunderskill.com/en/vehicle/us_m4a3e8_76w_sherman,Ground forces,2,Medium Tank,medium_tank,USA,R,3,728,58.39419354838707,76.84161290322582,M4A3 (76) W us_m4a3e8_76w_sherman Medium Tank,https://thunderskill.com/vehimgs/us_m4a3e8_76w_sherman.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,3307,ussr_object_292,Object 292,https://thunderskill.com/en/vehicle/ussr_object_292,Ground forces,2,Medium Tank,medium_tank,USSR,R,7,726,52.25451612903225,74.56225806451613,Object 292 ussr_object_292 Medium Tank,https://thunderskill.com/vehimgs/ussr_object_292.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1893,jp_m4a3e8_76w_sherman,M4A3 (76) W,https://thunderskill.com/en/vehicle/jp_m4a3e8_76w_sherman,Ground forces,2,Medium Tank,medium_tank,JAPAN,R,4,708,76.27741935483871,69.17483870967742,M4A3 (76) W jp_m4a3e8_76w_sherman Medium Tank,https://thunderskill.com/vehimgs/jp_m4a3e8_76w_sherman.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,3110,sw_t_72m1,T-72M1,https://thunderskill.com/en/vehicle/sw_t_72m1,Ground forces,2,Medium Tank,medium_tank,SWEDEN,R,6,702,54.42935483870967,70.98064516129033,T-72M1 sw_t_72m1 Medium Tank,https://thunderskill.com/vehimgs/sw_t_72m1.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,2962,il_m_51,M-51,https://thunderskill.com/en/vehicle/il_m_51,Ground forces,2,Medium Tank,medium_tank,ISRAEL,R,4,693,45.91935483870969,65.15032258064515,M-51 il_m_51 Medium Tank,https://thunderskill.com/vehimgs/il_m_51.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,2143,jp_type_90,Type 90,https://thunderskill.com/en/vehicle/jp_type_90,Ground forces,2,Medium Tank,medium_tank,JAPAN,R,7,692,50.04935483870969,65.92677419354838,Type 90 jp_type_90 Medium Tank,https://thunderskill.com/vehimgs/jp_type_90.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,2146,ussr_t_62m1,T-62M-1,https://thunderskill.com/en/vehicle/ussr_t_62m1,Ground forces,2,Medium Tank,medium_tank,USSR,R,6,688,52.65451612903225,54.86548387096772,T-62M-1 ussr_t_62m1 Medium Tank,https://thunderskill.com/vehimgs/ussr_t_62m1.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,3324,uk_fv721_fox,Fox,https://thunderskill.com/en/vehicle/uk_fv721_fox,Ground forces,2,Light Tank,light_tank,BRITAIN,R,5,682,61.169354838709666,74.06838709677419,Fox uk_fv721_fox Light Tank,https://thunderskill.com/vehimgs/uk_fv721_fox.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,3172,jp_type_16_mod,Type 16 (FPS),https://thunderskill.com/en/vehicle/jp_type_16_mod,Ground forces,2,Light Tank,light_tank,JAPAN,R,6,681,63.5616129032258,71.82935483870968,Type 16 (FPS) jp_type_16_mod Light Tank,https://thunderskill.com/vehimgs/jp_type_16_mod.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,3534,ussr_t_72b3_arena_m,Т-72Б3А,https://thunderskill.com/en/vehicle/ussr_t_72b3_arena_m,Ground forces,2,Medium Tank,medium_tank,USSR,R,8,680,44.13000000000001,53.72774193548388,Т-72Б3А ussr_t_72b3_arena_m Medium Tank,,2026-08-28T10:00:05.904131+00:00
2026-08-28,3689,jp_type_90b_sm,◍Type 90 (B),https://thunderskill.com/en/vehicle/jp_type_90b_sm,Ground forces,2,other,other,JAPAN,R,7,676,46.742580645161304,71.83709677419354,◍Type 90 (B) jp_type_90b_sm other,,2026-08-28T10:00:05.904131+00:00
2026-08-28,1290,germ_pzkpfw_V_ausf_a_panther,Panther A,https://thunderskill.com/en/vehicle/germ_pzkpfw_V_ausf_a_panther,Ground forces,2,Medium Tank,medium_tank,GERMANY,R,4,673,40.87419354838709,55.44645161290322,Panther A germ_pzkpfw_V_ausf_a_panther Medium Tank,https://thunderskill.com/vehimgs/germ_pzkpfw_v_ausf_a_panther.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,3388,germ_schutzenpanzer_puma_vjtf,PUMA VJTF,https://thunderskill.com/en/vehicle/germ_schutzenpanzer_puma_vjtf,Ground forces,2,Light Tank,light_tank,GERMANY,R,7,673,44.271612903225815,44.50774193548386,PUMA VJTF germ_schutzenpanzer_puma_vjtf Light Tank,,2026-08-28T10:00:05.904131+00:00
2026-08-28,3173,ussr_pantsyr_s1,Pantsir-S1,https://thunderskill.com/en/vehicle/ussr_pantsyr_s1,Ground forces,2,SPAA,spaa,USSR,R,8,673,33.047096774193555,33.77,Pantsir-S1 ussr_pantsyr_s1 SPAA,https://thunderskill.com/vehimgs/ussr_pantsyr_s1.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1723,ussr_t_34_85_d_5t,T-34-85 (D-5T),https://thunderskill.com/en/vehicle/ussr_t_34_85_d_5t,Ground forces,2,Medium Tank,medium_tank,USSR,R,3,671,53.32548387096776,61.62193548387098,T-34-85 (D-5T) ussr_t_34_85_d_5t Medium Tank,https://thunderskill.com/vehimgs/ussr_t_34_85_d_5t.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1874,jp_type_60_sprg,Type 60 SPRG (C),https://thunderskill.com/en/vehicle/jp_type_60_sprg,Ground forces,2,Tank Destroyer,tank_destroyer,JAPAN,R,4,663,61.50516129032258,65.10290322580644,Type 60 SPRG (C) jp_type_60_sprg Tank Destroyer,https://thunderskill.com/vehimgs/jp_type_60_sprg.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1222,us_t26e4_superpershing,T26E1-1,https://thunderskill.com/en/vehicle/us_t26e4_superpershing,Ground forces,2,Heavy Tank,heavy_tank,USA,R,4,661,59.97064516129033,72.15806451612903,T26E1-1 us_t26e4_superpershing Heavy Tank,https://thunderskill.com/vehimgs/us_t26e4_superpershing.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1965,jp_type_4_chi_to_late,Chi-To Late,https://thunderskill.com/en/vehicle/jp_type_4_chi_to_late,Ground forces,2,Medium Tank,medium_tank,JAPAN,R,3,657,68.83516129032259,77.55709677419357,Chi-To Late jp_type_4_chi_to_late Medium Tank,https://thunderskill.com/vehimgs/jp_type_4_chi_to_late.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,3160,ussr_m53_59,M53/59,https://thunderskill.com/en/vehicle/ussr_m53_59,Ground forces,2,SPAA,spaa,USSR,R,4,656,29.33741935483871,54.900000000000006,M53/59 ussr_m53_59 SPAA,https://thunderskill.com/vehimgs/ussr_m53_59.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,3714,jp_leopard_2ri,Leopard 2RI,https://thunderskill.com/en/vehicle/jp_leopard_2ri,Ground forces,2,other,other,JAPAN,R,8,649,60.618064516129046,71.09193548387096,Leopard 2RI jp_leopard_2ri other,,2026-08-28T10:00:05.904131+00:00
2026-08-28,2890,germ_wiesel_1_tow,Wiesel 1A2,https://thunderskill.com/en/vehicle/germ_wiesel_1_tow,Ground forces,2,Missile Tank,tank_destroyer,GERMANY,R,7,648,41.60870967741934,58.30774193548386,Wiesel 1A2 germ_wiesel_1_tow Missile Tank,https://thunderskill.com/vehimgs/germ_wiesel_1_tow.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1644,ussr_t_34_85_zis_53,T-34-85,https://thunderskill.com/en/vehicle/ussr_t_34_85_zis_53,Ground forces,2,Medium Tank,medium_tank,USSR,R,4,647,41.99354838709676,55.30290322580646,T-34-85 ussr_t_34_85_zis_53 Medium Tank,https://thunderskill.com/vehimgs/ussr_t_34_85_zis_53.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1848,germ_leopard_I_a1,Leopard A1A1,https://thunderskill.com/en/vehicle/germ_leopard_I_a1,Ground forces,2,Medium Tank,medium_tank,GERMANY,R,6,629,45.14967741935485,55.82580645161289,Leopard A1A1 germ_leopard_I_a1 Medium Tank,https://thunderskill.com/vehimgs/germ_leopard_i_a1.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,1698,ussr_is_2_1943,IS-2,https://thunderskill.com/en/vehicle/ussr_is_2_1943,Ground forces,2,Heavy Tank,heavy_tank,USSR,R,4,629,35.38483870967743,52.03677419354839,IS-2 ussr_is_2_1943 Heavy Tank,https://thunderskill.com/vehimgs/ussr_is_2_1943.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,3528,fr_msc,MSC,https://thunderskill.com/en/vehicle/fr_msc,Ground forces,2,Medium Tank,medium_tank,FRANCE,R,7,626,53.94387096774194,79.40741935483871,MSC fr_msc Medium Tank,,2026-08-28T10:00:05.904131+00:00
2026-08-28,1681,ussr_t_10m,T-10M,https://thunderskill.com/en/vehicle/ussr_t_10m,Ground forces,2,Heavy Tank,heavy_tank,USSR,R,6,625,47.71967741935483,63.73129032258065,T-10M ussr_t_10m Heavy Tank,https://thunderskill.com/vehimgs/ussr_t_10m.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,2835,germ_marder_1a1,Marder A1-,https://thunderskill.com/en/vehicle/germ_marder_1a1,Ground forces,2,Light Tank,light_tank,GERMANY,R,5,594,41.7774193548387,47.8525806451613,Marder A1- germ_marder_1a1 Light Tank,https://thunderskill.com/vehimgs/germ_marder_1a1.png,2026-08-28T10:00:05.904131+00:00
2026-08-28,3650,ussr_t_72b3_arena,"Т-72Б3 ""Арена""",https://thunderskill.com/en/vehicle/ussr_t_72b3_arena,Ground forces,2,other,other,USSR,R,7,591,49.14516129032257,54.01193548387097,"Т-72Б3 ""Арена"" ussr_t_72b3_arena other",,2026-08-28T10:00:05.904131+00:00
2026-08-28,1571,us_m4a2_76w_sherman,M4A2 (76) W,https://thunderskill.com/en/vehicle/us_m4a2_76w_sherman,Ground forces,2,Medium Tank,medium_tank,USA,R,3,584,60.659677419354836,69.05967741935484,M4A2 (76) W us_m4a2_76w_sherman Medium Tank,https://thunderskill.com/vehimgs/us_m4a2_76w_sherman.png,2026-08-28T10:00:05.904131+00:00
